KEYILIE1;KEYILIE2;LIENR;LIENAME;LIEANSPA;LIESTRAS;LIEPLZOR;LIEERGNZ;LIETELNR;LIEFAXNR;LIERBPRZ;LIEABPRZ;LIEMSTSL;LIEZBDSL;LIELIEGR;LIELIESP;LIELIETX;LIEKRENR;LIEUSTID;LIEVERKZ;LIELNDSL;LIEKUBEZ;LIEKUNZE;LIELGBST1;LIELGBST2;LIELGBST3;LIELGBST4;LIELGBST5;LIELGBST6;LIELGBST7;LIELGBST8;LIELGBST9;LIELGBST10;LIELGBST11;LIELGBST12;LIELGBST13;LIELGBST14;LIELGBST15;LIELGBST16;LIELGBST17;LIELGBST18;LIELGBST19;LIELGBST20;LIELGBST21;LIELGBST22;LIELGBST23;LIELGBST24;LIELGBST25;LIELGBST26;LIELGBST27;LIELGBST28;LIELGBST29;LIELGBST30;LIEKRELM;LIELEERG;LIEANOTE;LIEBNOTE;LIECNOTE;LIEDOSS;LIEDEVSL;LIEBONKZ;LIEPRUKZ;LIESPRAC;LIEENTVG;LIEMITNR;LIEBOPRZ;LIEKUNNR;LIEMINBW;LIESABNR;LIEZBDEZ;LIEVERDT;LIEVERZT;LIEEZBKZ;LIEMSTLG;LIEMSTEV;LIEEVGEB;LIEDSDKZ;LIESPDKZ;LIESTATS;LIESTAID;LIEEZAFR;LIEBKLND;LIEBKBLZ;LIEBKFNR;LIEKNTNR;LIEMAXBW;LIELWEDT;LIEBSAUS;LIEAUSKO;LIEEAAUS;LIEGLAKZ;LIEILNNR;LIELBDSL;LIEZWEIS;LIEKDREF;LIERBTXT;LIERBBE1;LIERBPR2;LIERBTX2;LIERBBE2;LIERBBA2;LIERBPR3;LIERBTX3;LIERBBE3;LIERBBA3;LIEMSTR1;LIEMSTR2;LIEMSTR3;LIEEDIKZ;LIELWDT;LIEEVGBA;LIEGFART;LIEANLIE;LIEBIC;LIEIBAN;LIEEDISO;LIEGGNNR;LIEDSDRG;LIEDSDLE;LIEGSZVO;LIEGSZBI;LIESEPAM;LIENOSPAV;LIEPORZUG;LIETOUR
070764;Beyel,Ludendorf                    070764;070764;Beyel;                                   ;                                   ;53913 Swisttal-Ludendorf;                                   ;02255/6612;02255/953570;0;0;  ;110;3001;N;               ;70764;               ;9;004;Beyel,Ludendorf;      ;0;0;0;0;0;0;0;0;0;0;-490;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;3; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;300610;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;30.06.2010 00:00;;;;;;;;;;;;;;;9999
073588;Fuchs, Koeln                       073588;073588;Gerd Fuchs und Sohn GbR;;Kasselberger Weg 157;50769 Köln;;0221/7087927;0221/1396910;0;0;08;101;3000;N;;73588;;9;004;Fuchs, Koeln;;0;0;3478;0;0;0;119246;1292;0;0;496;218764;0;2205;0;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;;00;0;0;01;0;;0;;0;AF;;;;0;02;;0;0;2;0;RRA;0;;;;;0;070917;0;;0;0;;;;;;0;0;;0;0;0;;0;0;;;;1;07.09.2017 00:00;0;;;;;;;;;;;;;;9999
082676;Schumacher, Peter & Michael        082676;082676;Peter u. Michael Schumacher;                                   ;Frenzenstr. 122;50374 Erftstadt-Konradsheim;                                   ;02235/72679;02235/67416;0;0;08;101;3000;N;               ;82676;               ;9;004;Schumacher, Peter & Michael;      ;0;0;82;0;0;0;5393;0;0;0;0;69748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;TN;0;   ;              ;   ;                    ;0;020615;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;02.06.2015 00:00;;;;;;;;;;;;;;;9999
070083;S & M -Co.                         070083;070083;Agro International;                                   ;                                   ;BOS-;                                   ;                    ;                    ;0;0;  ;100;6000;J;               ;        ;               ;9;093;S & M -Co.;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;               ;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
085410;Ulrich,                            085410;085410;Ulrich;                                   ;                                   ;47051;                                   ;                    ;                    ;0;0;01;100;3000;J;               ;        ;               ;9;004;Ulrich,;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;PP;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;               ;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
073589;Flores Doo,Uskoplje                073589;073589;Flores Doo;                                   ;G. Vakuf;Uskoplje;                                   ;                    ;                    ;0;0;  ;100;6000;J;               ;        ;               ;9;093;Flores Doo,Uskoplje;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;9; ;00;0;0;01;0;        ;0;          ;0;DS;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;               ;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
085010;Trabes, Norbert, Gernsheim         085010;085010;Norbert Trabes;                                   ;Am Waldeck 4;64579 Gernsheim;                                   ;06258/51838;06258/;0;0;  ;100;3000;J;               ;        ;               ;9;004;Trabes, Norbert, Gernsheim;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
080505;Promo Export SRL, Eboli (SA)       080505;080505;Promo Export SRL                   ;                                   ;Loc. Scorziello                    ;84025 Eboli (SA)                   ;                                   ;                    ;                    ;0;0;04;170;5000;J;               ;        ;               ;9;005;Promo Export SRL, Eboli (SA)       ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070082;Aschauer, Ernst, Hartkirchen       070082;070082;Ernst Aschauer;                                   ;Pfaffing 7;4081 Hartkirchen;                                   ;00436769203666;004372738347;0;0;04;110;3000;N;               ;70082;               ;9;038;Aschauer, Ernst, Hartkirchen;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;4; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;100611;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;10.06.2011 00:00;;;;;;;;;;;;;;;9999
081946;Roevershagen                       081946;081946;Erdbeer-Hof Rövershagen;                                   ;Purkshof 2;18182 Rövershagen;                                   ;038202/4050;038202/405223;0;0;  ;100;3000;J;               ;        ;               ;9;004;Roevershagen;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;CP;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
080751;Quality Fraise, Larache            080751;080751;Quality Fraise;                                   ;                                   ;B. P 4411 - Larache;                                   ;00212/61/254464;00212/61/104905;0;0;  ;100;6000;J;               ;        ;               ;9;204;Quality Fraise, Larache;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
073590;Franken-Obst                       073590;073590;Franken Obst GmbH;                                   ;Forchheimer Str. 4a;91338 Igensdorf;                                   ;09192/994848;09192/994859;0;0;  ;101;4000;N;               ;73590;               ;9;004;Franken-Obst;      ;0;0;105;0;0;0;0;1144;0;0;556;1920;0;464;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;2; ;00;0;0;01;0;        ;0;          ;0;MS;   ;        ;      ;0;  ;  ;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;080816;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;08.08.2016 00:00;;;;;;;;;;;;;;;9999
078496;Merker Sonnenhof GmbH  Co KG, Gries078496;078496;Merker Sonnenhof GmbH  Co KG;                                   ;Sonnenhof Außerhalb;64347 Grießheim;                                   ;06155-4999;06155-4878;0;0;;170;3000;J;               ;        ;               ;9;004;Merker Sonnenhof GmbH  Co KG, Gries;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;DS;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
080574;Parmen Friss Kft., Fuezesgyarmat   080574;080574;Parmen Friss Kft.;Macskási Hütöház (Kühlhaus von Macs;                                   ;5525 Füzesgyarmat;                                   ;+36 666 491552;+36 666 491391;0;0;  ;100;6000;J;               ;        ;               ;9;064;Parmen Friss Kft., Fuezesgyarmat;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;9; ;00;0;0;02;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
074950;Heide´s Blaubeerhof, Gross Suestedt074950;074950;Heide´s Blaubeerhof;Dennis Schmidt;Seegarten 2;29581 Groß Süstedt;                                   ;05808 617;05808;0;0;01;100;3000;J;s. 82677;        ;               ;9;004;Heide´s Blaubeerhof, Gross Suestedt;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
086320;Vitaltek Gida , manhalle Ank       086320;086320;Vitaltek Gida;Tekonolojilen Paz. San. Tic Ltd.;                                   ;Y. manhalle Ank;                                   ;                    ;                    ;0;0;01;100;6000;J;               ;        ;               ;9;052;Vitaltek Gida , manhalle Ank;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;DS;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
080507;SAS La Plantation, La Teste        080507;080507;SAS La Plantation                  ;                                   ;32 Rue Victor Hugo                 ;33260 La Teste                     ;                                   ;                    ;                    ;0;0;04;170;5000;J;               ;        ;               ;9;001;SAS La Plantation, La Teste        ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;03;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
073591;Fresh Fruit Absatzgenossenschaft, K073591;073591;Fresh Fruit Absatzgenossenschaft;                                   ;Vagohid 1;6237 Kecel;                                   ;003678422920;003678421922;0;0;05;101;5000;N;               ;73591;               ;9;064;Fresh Fruit Absatzgenossenschaft, K;      ;0;0;0;0;0;0;5676;0;0;0;12512;24023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2; ;00;0;0;01;0;        ;0;          ;0;DS;   ;        ;      ;0;  ;  ;0;0;2;0;QM;0;   ;              ;   ;                    ;0;290814;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;29.08.2014 00:00;;;;;;;;;;;;;;;9999
070052;Agro Distribution SRL,Iasi         070052;070052;Agro Distribution SRL;                                   ;Str. Ciurotti Nr. 80;Iasi;                                   ;                    ;                    ;0;0;  ;100;6000;J;               ;        ;               ;9;066;Agro Distribution SRL,Iasi;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;02;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
081947;Roenn, Otto, Grafschaft Esch       081947;081947;Rönn, Otto;                                   ;Schönbergstraße 88;53501 Grafschaft Esch;                                   ;                    ;                    ;0;0;01;100;3001;N;               ;        ;               ;9;004;Roenn, Otto, Grafschaft Esch;      ;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;AM;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
077031;Kockerols, Willich                 077031;077031;Kockerols;Gemüsegroßhandel;Am Hauserbusch 29;47877 Willich;;02154 958270;02154 7563;0;0;01;101;4000;N;;;;9;004;Kockerols, Willich;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;;00;0;0;01;0;;0;;0;AF;;;;0;;;0;0;2;0;QM;0;;;;;0;300314;0;;0;0;;;;;;;;;;;;;;;;;;1;30.03.2014 00:00;;;;;;;;;;;;;;;9999
049816;Opstanak Svrljig, Svrljig          049816;049816;Opstanak Svrljig;                                   ;Omladinska b.b.;18360 Svrljig;                                   ;+381 18 823-611;+381 18 821-710;0;0;  ;100;6000;N;               ;        ;               ;9;99;Opstanak Svrljig, Svrljig;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;9; ;00;0;0;01;0;        ;0;          ;0;DS;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
023592;Freshconcept B.V., MB Prinsenbeek  023592;023592;Freshconcept B.V.;                                   ;Beekhof 21;4841 MB Prinsenbeek;                                   ;                    ;0031765246640;0;0;05;170;5000;J;s. 73592;23592;               ;9;003;Freshconcept B.V., MB Prinsenbeek;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;TN;0;   ;              ;   ;                    ;0;171213;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;17.12.2013 00:00;;;;;;;;;;;;;;;9999
077018;Kippenberg Fruta S.L.,             077018;077018;Kippenberg Fruta S.L.;                                   ;P. I. Suzi C/5, esq.C/12;E-46220 Picassent;                                   ;                    ;                    ;0;0;  ;110;5000;J;               ;        ;               ;9;011;Kippenberg Fruta S.L.,;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;131111;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;13.11.2011 00:00;0; ;0;           ;                                  ;;;;;;;;;;9999
084726;Tengelmann Frutta Italia,          084726;084726;Tengelmann Frutta Italia           ;                                   ;Piazza Artom, c/o Mercafir - A12   ;50127 Firenze                      ;                                   ;                    ;                    ;0;0;01;170;5000;J;               ;        ;               ;9;005;Tengelmann Frutta Italia,          ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;-3113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;DK    ;0;   ;              ;   ;                    ;0;091005;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
078495;Macagno                            078495;078495;Macagno S.R.L.;                                   ;Via Madonna dei boschi, 20;I-12016 Peveragno (CN);                                   ;                    ;                    ;0;0;04;170;5000;J;               ;        ;               ;9;005;Macagno;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;9; ;00;0;0;01;0;        ;0;          ;0;DS;   ;        ;      ;0;  ;  ;0;0;2;0;DK;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
079822;Nordbaden, OGV                     079822;079822;Obst- und Gemüsevertriebs-;genossenschaft Nordbaden eG;Güterbahnhof 13;76646 Bruchsal;                                   ;07251/80020;07251/800299;0;0;  ;170;4000;J;               ;        ;               ;9;004;Nordbaden, OGV;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
000815;Testlieferant Sped. ,Duisburg      000815;000815;Testlieferant Sped.;                                   ;                                   ;Duisburg;                                   ;                    ;                    ;0;0;01;170;2000;N;               ;        ;               ;9;004;Testlieferant Sped. ,Duisburg;      ;0;0;1;0;0;0;0;0;0;0;0;-2040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;;        ;      ;0;  ;  ;0;0;2;0;;0;   ;              ;   ;                    ;0;120717;0; ; ;0;               ;   ; ;      ;               ;;;;;;;;;;;;;;12.07.2017 00:00;;;;;;;;;;;;;;;9999
077714;Langfruit B.V.,                    077714;077714;Langfruit B.V.;;Postbus 3384;5902 RJ Venlo;;310773236631;310773236660;0;0;;170;5000;J;Dokumente;;;9;003;Langfruit B.V.,;;0;0;0;0;0;0;0;1022;0;0;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;;00;0;0;01;0;;0;;0;AF;;;;0;;;0;0;2;0;AM;0;;;;;0;260512;0;;0;0;;;;;;0;0;;0;0;0;;0;0;;;;1;26.05.2012 00:00;0;;0;;;0;;;;;;;;;9999
070783;Bloedbessen,  Asch                 070783;070783;Bloedbessen VOF;                                   ;Achterstraat 3a;4415 RP Asch;                                   ;0031345501711;0031345502118;0;0;04;113;5000;N;;        ;               ;9;003;Bloedbessen,  Asch;      ;0;0;113;0;8;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2; ;00;0;0;01;0;        ;0;          ;0;YM;   ;        ;      ;0;  ;  ;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;230517;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;23.05.2017 00:00;0; ;0;           ;                                  ;0;;;;;;;;;9999
077747;North Bay Produce Inc.             077747;077747;North Bay Produce Inc.;                                   ;P.O. Box 988 (49685-0988);1771 North U.S.31, South;Traverse City, MI 49685;0012319461941;0012319461902;0;0;05;170;5000;J;Zusammenarbeit;        ;               ;9;400;North Bay Produce Inc.;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4; ;00;0;0;01;0;        ;0;          ;0;AA;   ;        ;      ;0;  ;  ;0;0;2;0;AM;0;   ;              ;   ;                    ;0;170212;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;17.02.2012 00:00;0; ;0;           ;                                  ;0;;;;;;;;;9999
070101;Alconera Maroc S.A.R.L., Bousselham070101;070101;Alconera Maroc S.A.R.L.;                                   ;ST.Emb. MLY Bousselham B.P.342;My Bousselham;V24708;                    ;                    ;0;0;05;170;6000;N;               ;        ;               ;9;204;Alconera Maroc S.A.R.L., Bousselham;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;WH;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;01.01.1980 00:00;0; ;0;           ;                                  ;0;;;;;;;;;9999
086102;Union Cuatro Vientos, S.A., El Ejid086102;086102;Union Cuatro Vientos, S.A.;;Ctra. de Málaga, km 414;04700 El Ejido (Almeria);;;;0;0;04;100;5000;N;;;;9;011;Union Cuatro Vientos, S.A., El Ejid;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9;;00;0;0;07;0;;0;;0;RG;;;;0;;;0;0;2;0;AD;0;;;;;0;;0;;;0;;;;;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
082635;Seba Dis Ticaret Nakliyat A.S. ,Ist082635;082635;Seba Dis Ticaret Nakliyat A.S.;                                   ;Fatih Mah Yakacik Cad. No 23 Samand;Istanbul;                                   ;+90-216-3116252;+90-216-3112248;0;0;  ;110;6000;J;               ;        ;               ;9;052;Seba Dis Ticaret Nakliyat A.S. ,Ist;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;AM;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
086823;Weiler ,Ersdorf                    086823;086823;Weiler Markus;                                   ;Unterdorfstrasse 11;53340 Meckenheim-Ersdorf;                                   ;0177/7281566;0177/;0;0;  ;100;3000;J;               ;        ;               ;9;004;Weiler ,Ersdorf;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;MB;0;   ;              ;   ;                    ;0;150717;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;15.07.2017 00:00;;;;;;;;;;;;;;;9999
